sid,search,"splunk_server","_time","is_realtime","api_et","api_lt","event_count","exec_time","result_count","scan_count","search_et","search_lt",status,"total_run_time","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_api_et","__mv_api_lt","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_search_et","__mv_search_lt","__mv_status","__mv_total_run_time"
"1720051697.769","| savedsearch instrumentation.usage.users.active","BEER-PC01","1720051697.406631",0,"1719176400.000000000","1720040399.000000000",0,1720051697,0,754,"1719176400.000000000","1720040399.000000000",completed,"0.156",,,,,,,,,,,,,,,
"1720051698.770","| savedsearch instrumentation.deployment.node","BEER-PC01","1720051698.580438",0,"1719176400.000000000","1720040399.000000000",313,1720051698,4,313,"1719176400.000000000","1720040399.000000000",completed,"0.449",,,,,,,,,,,,,,,
"1720051700.771","| savedsearch instrumentation.deployment.index","BEER-PC01","1720051700.029558",0,"1719176400.000000000","1720040399.000000000",0,1720051700,11,0,"1719176400.000000000","1720040399.000000000",completed,"0.6970000000000001",,,,,,,,,,,,,,,
"1720051701.772","| savedsearch instrumentation.usage.search.type","BEER-PC01","1720051701.698359",0,"1719176400.000000000","1720040399.000000000",5,1720051702,2,5,"1719176400.000000000","1720040399.000000000",completed,"0.14100000000000001",,,,,,,,,,,,,,,
"1720051702.773","| savedsearch instrumentation.licensing.stack","BEER-PC01","1720051702.712811",0,"1719176400.000000000","1720040399.000000000",4,1720051703,4,4,"1719176400.000000000","1720040399.000000000",completed,"0.215",,,,,,,,,,,,,,,
"1720051703.774","| savedsearch instrumentation.deployment.forwarders","BEER-PC01","1720051703.913286",0,"1719176400.000000000","1720040399.000000000",0,1720051704,0,0,"1719176400.000000000","1720040399.000000000",completed,"0.155",,,,,,,,,,,,,,,
"1720051704.775","| savedsearch instrumentation.usage.indexing.sourcetype","BEER-PC01","1720051704.891010",0,"1719176400.000000000","1720040399.000000000",17331,1720051705,58,17331,"1719176400.000000000","1720040399.000000000",completed,"0.333",,,,,,,,,,,,,,,
"1720051706.776","| savedsearch instrumentation.deployment.clustering.indexer","BEER-PC01","1720051706.101350",0,"1719176400.000000000","1720040399.000000000",0,1720051706,1,0,"1719176400.000000000","1720040399.000000000",completed,"0.121",,,,,,,,,,,,,,,
"1720051707.777","| savedsearch instrumentation.usage.app.page","BEER-PC01","1720051707.025672",0,"1719176400.000000000","1720040399.000000000",0,1720051707,0,0,"1719176400.000000000","1720040399.000000000",completed,"0.212",,,,,,,,,,,,,,,
"1720051714.778","search index=_introspection sourcetype=splunk_telemetry | spath date | search  date>=2024-06-24 date<=2024-07-03 (visibility= *anonymous* OR visibility= *license* OR visibility= *support*)","BEER-PC01","1720051714.504459",0,"1720051599.000000000","1720051714.000000000",104,1720051714,104,105,"1720051599.000000000","1720051714.000000000",completed,"0.17200000000000001",,,,,,,,,,,,,,,
"1720137896.875","| savedsearch instrumentation.deployment.app","BEER-PC01","1720137896.403483",0,"1719954000.000000000","1720126799.000000000",0,1720137896,18,0,"1719954000.000000000","1720126799.000000000",completed,"0.08600000000000001",,,,,,,,,,,,,,,
"1720137897.876","| savedsearch instrumentation.topology.deployment.licensing.slave","BEER-PC01","1720137897.380978",0,"1719954000.000000000","1720126799.000000000",0,1720137897,1,0,"1719954000.000000000","1720126799.000000000",completed,"0.058",,,,,,,,,,,,,,,
"1720137898.877","| savedsearch instrumentation.usage.search.report_acceleration","BEER-PC01","1720137898.356857",0,"1719954000.000000000","1720126799.000000000",0,1720137898,0,0,"1719954000.000000000","1720126799.000000000",failed,"0.962",,,,,,,,,,,,,,,
"1720137900.878","| savedsearch instrumentation.usage.search.searchTelemetry","BEER-PC01","1720137900.255519",0,"1719954000.000000000","1720126799.000000000",161,1720137900,0,161,"1719954000.000000000","1720126799.000000000",failed,"0.9380000000000001",,,,,,,,,,,,,,,
"1720137902.879","| savedsearch instrumentation.usage.search.searchtelemetry.sourcetypeUsage","BEER-PC01","1720137902.104839",0,"1719954000.000000000","1720126799.000000000",569,1720137902,0,569,"1719954000.000000000","1720126799.000000000",failed,"0.914",,,,,,,,,,,,,,,
"1720137903.880","| savedsearch instrumentation.usage.lookups.lookupDefinitions","BEER-PC01","1720137903.943090",0,"1719954000.000000000","1720126799.000000000",0,1720137904,0,0,"1719954000.000000000","1720126799.000000000",failed,"0.888",,,,,,,,,,,,,,,
"1720137905.881","| savedsearch instrumentation.performance.bundleReplication","BEER-PC01","1720137905.779609",0,"1719954000.000000000","1720126799.000000000",0,1720137906,0,0,"1719954000.000000000","1720126799.000000000",failed,"0.882",,,,,,,,,,,,,,,
"1720137907.882","| savedsearch instrumentation.performance.bundleReplicationCycle","BEER-PC01","1720137907.631335",0,"1719954000.000000000","1720126799.000000000",0,1720137907,0,0,"1719954000.000000000","1720126799.000000000",failed,"0.6910000000000001",,,,,,,,,,,,,,,
"1720137909.883","| savedsearch instrumentation.usage.metrics","BEER-PC01","1720137909.259310",0,"1719954000.000000000","1720126799.000000000",0,1720137909,0,0,"1720137009.000000000","2147483647.000000000",completed,"0.081",,,,,,,,,,,,,,,
"1720137910.884","| savedsearch instrumentation.usage.rollup","BEER-PC01","1720137910.198818",0,"1719954000.000000000","1720126799.000000000",0,1720137910,0,0,"1719954000.000000000","1720126799.000000000",failed,1,,,,,,,,,,,,,,,
"1720137912.885","| savedsearch instrumentation.usage.kvstore","BEER-PC01","1720137912.030930",0,"1719954000.000000000","1720126799.000000000",0,1720137912,1,0,"1719954000.000000000","1720126799.000000000",completed,"0.116",,,,,,,,,,,,,,,
"1720137912.886","| savedsearch instrumentation.usage.healthMonitor.currentState","BEER-PC01","1720137912.988600",0,"1719954000.000000000","1720126799.000000000",0,1720137913,1,0,"1719954000.000000000","1720126799.000000000",completed,"0.643",,,,,,,,,,,,,,,
"1720137914.887","| savedsearch instrumentation.usage.savedSearches.alerts","BEER-PC01","1720137914.599621",0,"1719954000.000000000","1720126799.000000000",0,1720137914,0,0,"1719954000.000000000","1720126799.000000000",failed,"0.868",,,,,,,,,,,,,,,
"1720137916.888","| savedsearch instrumentation.usage.streamingMetricAlerts","BEER-PC01","1720137916.496718",0,"1719954000.000000000","1720126799.000000000",0,1720137916,0,0,"1719954000.000000000","1720126799.000000000",failed,"0.856",,,,,,,,,,,,,,,
"1720137918.889","| savedsearch instrumentation.usage.durableSearch","BEER-PC01","1720137918.364515",0,"1719954000.000000000","1720126799.000000000",0,1720137918,0,0,"1719954000.000000000","1720126799.000000000",failed,"0.842",,,,,,,,,,,,,,,
"1720137920.890","| savedsearch instrumentation.usage.rest","BEER-PC01","1720137920.079592",0,"1719954000.000000000","1720126799.000000000",369,1720137920,4,369,"1719954000.000000000","1720126799.000000000",completed,"0.16",,,,,,,,,,,,,,,
"1720137928.891","| savedsearch instrumentation.performance.indexing","BEER-PC01","1720137928.508339",0,"1719954000.000000000","1720126799.000000000",2890,1720137928,2,2890,"1719954000.000000000","1720126799.000000000",completed,"0.292",,,,,,,,,,,,,,,
"1720137929.892","| savedsearch instrumentation.performance.search","BEER-PC01","1720137929.681214",0,"1719954000.000000000","1720126799.000000000",163,1720137929,2,163,"1719954000.000000000","1720126799.000000000",completed,"0.166",,,,,,,,,,,,,,,
"1720137930.893","| savedsearch instrumentation.usage.search.concurrent","BEER-PC01","1720137930.628070",0,"1719954000.000000000","1720126799.000000000",9,1720137930,1,9,"1719954000.000000000","1720126799.000000000",completed,"0.158",,,,,,,,,,,,,,,
"1720137931.894","| savedsearch instrumentation.usage.users.active","BEER-PC01","1720137931.789876",0,"1719954000.000000000","1720126799.000000000",0,1720137932,0,534,"1719954000.000000000","1720126799.000000000",completed,"0.132",,,,,,,,,,,,,,,
"1720137932.895","| savedsearch instrumentation.deployment.node","BEER-PC01","1720137932.733625",0,"1719954000.000000000","1720126799.000000000",197,1720137933,2,197,"1719954000.000000000","1720126799.000000000",completed,"0.41600000000000004",,,,,,,,,,,,,,,
"1720137934.896","| savedsearch instrumentation.deployment.index","BEER-PC01","1720137934.232861",0,"1719954000.000000000","1720126799.000000000",0,1720137934,11,0,"1719954000.000000000","1720126799.000000000",completed,"0.656",,,,,,,,,,,,,,,
"1720137935.897","| savedsearch instrumentation.usage.search.type","BEER-PC01","1720137935.922246",0,"1719954000.000000000","1720126799.000000000",9,1720137936,1,9,"1719954000.000000000","1720126799.000000000",completed,"0.147",,,,,,,,,,,,,,,
"1720137936.898","| savedsearch instrumentation.licensing.stack","BEER-PC01","1720137936.942017",0,"1719954000.000000000","1720126799.000000000",2,1720137937,2,2,"1719954000.000000000","1720126799.000000000",completed,"0.162",,,,,,,,,,,,,,,
"1720137937.899","| savedsearch instrumentation.deployment.forwarders","BEER-PC01","1720137937.978199",0,"1719954000.000000000","1720126799.000000000",0,1720137938,0,0,"1719954000.000000000","1720126799.000000000",completed,"0.149",,,,,,,,,,,,,,,
"1720137938.900","| savedsearch instrumentation.usage.indexing.sourcetype","BEER-PC01","1720137938.913118",0,"1719954000.000000000","1720126799.000000000",15340,1720137939,28,15340,"1719954000.000000000","1720126799.000000000",completed,"0.319",,,,,,,,,,,,,,,
"1720137940.901","| savedsearch instrumentation.deployment.clustering.indexer","BEER-PC01","1720137940.162108",0,"1719954000.000000000","1720126799.000000000",0,1720137940,1,0,"1719954000.000000000","1720126799.000000000",completed,"0.156",,,,,,,,,,,,,,,
"1720137941.902","| savedsearch instrumentation.usage.app.page","BEER-PC01","1720137941.118324",0,"1719954000.000000000","1720126799.000000000",0,1720137941,0,0,"1719954000.000000000","1720126799.000000000",completed,"0.158",,,,,,,,,,,,,,,
"1720137948.903","search index=_introspection sourcetype=splunk_telemetry | spath date | search  date>=2024-07-03 date<=2024-07-04 (visibility= *anonymous* OR visibility= *license* OR visibility= *support*)","BEER-PC01","1720137948.520546",0,"1720137834.000000000","1720137948.000000000",64,1720137948,64,65,"1720137834.000000000","1720137948.000000000",completed,"0.167",,,,,,,,,,,,,,,
"1720224393.1000","| savedsearch instrumentation.deployment.app","BEER-PC01","1720224393.550929",0,"1720040400.000000000","1720213199.000000000",0,1720224393,18,0,"1720040400.000000000","1720213199.000000000",completed,"0.106",,,,,,,,,,,,,,,
"1720224394.1001","| savedsearch instrumentation.topology.deployment.licensing.slave","BEER-PC01","1720224394.523865",0,"1720040400.000000000","1720213199.000000000",0,1720224394,1,0,"1720040400.000000000","1720213199.000000000",completed,"0.069",,,,,,,,,,,,,,,
"1720224395.1002","| savedsearch instrumentation.usage.search.report_acceleration","BEER-PC01","1720224395.462103",0,"1720040400.000000000","1720213199.000000000",0,1720224395,0,0,"1720040400.000000000","1720213199.000000000",failed,"0.975",,,,,,,,,,,,,,,
"1720224397.1003","| savedsearch instrumentation.usage.search.searchTelemetry","BEER-PC01","1720224397.297943",0,"1720040400.000000000","1720213199.000000000",250,1720224397,0,250,"1720040400.000000000","1720213199.000000000",failed,"0.9470000000000001",,,,,,,,,,,,,,,
"1720224399.1004","| savedsearch instrumentation.usage.search.searchtelemetry.sourcetypeUsage","BEER-PC01","1720224399.124450",0,"1720040400.000000000","1720213199.000000000",991,1720224399,0,991,"1720040400.000000000","1720213199.000000000",failed,"0.879",,,,,,,,,,,,,,,
"1720224400.1005","| savedsearch instrumentation.usage.lookups.lookupDefinitions","BEER-PC01","1720224400.958580",0,"1720040400.000000000","1720213199.000000000",0,1720224401,0,0,"1720040400.000000000","1720213199.000000000",failed,"0.875",,,,,,,,,,,,,,,
"1720224402.1006","| savedsearch instrumentation.performance.bundleReplication","BEER-PC01","1720224402.814969",0,"1720040400.000000000","1720213199.000000000",0,1720224403,0,0,"1720040400.000000000","1720213199.000000000",failed,"0.867",,,,,,,,,,,,,,,
"1720224404.1007","| savedsearch instrumentation.performance.bundleReplicationCycle","BEER-PC01","1720224404.635344",0,"1720040400.000000000","1720213199.000000000",0,1720224404,0,0,"1720040400.000000000","1720213199.000000000",failed,"0.704",,,,,,,,,,,,,,,
"1720224406.1008","| savedsearch instrumentation.usage.metrics","BEER-PC01","1720224406.251966",0,"1720040400.000000000","1720213199.000000000",0,1720224406,0,0,"1720223506.000000000","2147483647.000000000",completed,"0.08",,,,,,,,,,,,,,,
"1720224407.1009","| savedsearch instrumentation.usage.rollup","BEER-PC01","1720224407.196872",0,"1720040400.000000000","1720213199.000000000",0,1720224407,0,0,"1720040400.000000000","1720213199.000000000",failed,"0.99",,,,,,,,,,,,,,,
"1720224409.1010","| savedsearch instrumentation.usage.kvstore","BEER-PC01","1720224409.082357",0,"1720040400.000000000","1720213199.000000000",0,1720224409,1,0,"1720040400.000000000","1720213199.000000000",completed,"0.123",,,,,,,,,,,,,,,
"1720224409.1011","| savedsearch instrumentation.usage.healthMonitor.currentState","BEER-PC01","1720224410.001397",0,"1720040400.000000000","1720213199.000000000",0,1720224410,1,0,"1720040400.000000000","1720213199.000000000",completed,"0.629",,,,,,,,,,,,,,,
"1720224411.1012","| savedsearch instrumentation.usage.savedSearches.alerts","BEER-PC01","1720224411.629690",0,"1720040400.000000000","1720213199.000000000",0,1720224411,0,0,"1720040400.000000000","1720213199.000000000",failed,"0.869",,,,,,,,,,,,,,,
"1720224413.1013","| savedsearch instrumentation.usage.streamingMetricAlerts","BEER-PC01","1720224413.490487",0,"1720040400.000000000","1720213199.000000000",0,1720224413,0,0,"1720040400.000000000","1720213199.000000000",failed,"0.867",,,,,,,,,,,,,,,
"1720224415.1014","| savedsearch instrumentation.usage.durableSearch","BEER-PC01","1720224415.356597",0,"1720040400.000000000","1720213199.000000000",0,1720224415,0,0,"1720040400.000000000","1720213199.000000000",failed,"0.88",,,,,,,,,,,,,,,
"1720224417.1015","| savedsearch instrumentation.usage.rest","BEER-PC01","1720224417.206441",0,"1720040400.000000000","1720213199.000000000",719,1720224417,4,719,"1720040400.000000000","1720213199.000000000",completed,"0.171",,,,,,,,,,,,,,,
"1720224425.1016","| savedsearch instrumentation.performance.indexing","BEER-PC01","1720224425.551537",0,"1720040400.000000000","1720213199.000000000",4259,1720224425,2,4259,"1720040400.000000000","1720213199.000000000",completed,"0.28",,,,,,,,,,,,,,,
"1720224426.1017","| savedsearch instrumentation.performance.search","BEER-PC01","1720224426.777838",0,"1720040400.000000000","1720213199.000000000",254,1720224427,2,254,"1720040400.000000000","1720213199.000000000",completed,"0.169",,,,,,,,,,,,,,,
"1720224427.1018","| savedsearch instrumentation.usage.search.concurrent","BEER-PC01","1720224427.722180",0,"1720040400.000000000","1720213199.000000000",13,1720224428,2,13,"1720040400.000000000","1720213199.000000000",completed,"0.158",,,,,,,,,,,,,,,
"1720224428.1019","| savedsearch instrumentation.usage.users.active","BEER-PC01","1720224428.661477",0,"1720040400.000000000","1720213199.000000000",0,1720224428,0,921,"1720040400.000000000","1720213199.000000000",completed,"0.14200000000000002",,,,,,,,,,,,,,,
"1720224429.1020","| savedsearch instrumentation.deployment.node","BEER-PC01","1720224429.573972",0,"1720040400.000000000","1720213199.000000000",288,1720224429,2,288,"1720040400.000000000","1720213199.000000000",completed,"0.47900000000000004",,,,,,,,,,,,,,,
"1720224430.1021","| savedsearch instrumentation.deployment.index","BEER-PC01","1720224430.988378",0,"1720040400.000000000","1720213199.000000000",0,1720224431,11,0,"1720040400.000000000","1720213199.000000000",completed,"0.658",,,,,,,,,,,,,,,
"1720224432.1022","| savedsearch instrumentation.usage.search.type","BEER-PC01","1720224432.694526",0,"1720040400.000000000","1720213199.000000000",13,1720224433,2,13,"1720040400.000000000","1720213199.000000000",completed,"0.14400000000000002",,,,,,,,,,,,,,,
"1720224433.1023","| savedsearch instrumentation.licensing.stack","BEER-PC01","1720224433.636426",0,"1720040400.000000000","1720213199.000000000",2,1720224433,2,2,"1720040400.000000000","1720213199.000000000",completed,"0.17300000000000001",,,,,,,,,,,,,,,
"1720224434.1024","| savedsearch instrumentation.deployment.forwarders","BEER-PC01","1720224434.580667",0,"1720040400.000000000","1720213199.000000000",0,1720224434,0,0,"1720040400.000000000","1720213199.000000000",completed,"0.166",,,,,,,,,,,,,,,
"1720224435.1025","| savedsearch instrumentation.usage.indexing.sourcetype","BEER-PC01","1720224435.523166",0,"1720040400.000000000","1720213199.000000000",22623,1720224435,30,22623,"1720040400.000000000","1720213199.000000000",completed,"0.352",,,,,,,,,,,,,,,
"1720224436.1026","| savedsearch instrumentation.deployment.clustering.indexer","BEER-PC01","1720224436.767988",0,"1720040400.000000000","1720213199.000000000",0,1720224437,1,0,"1720040400.000000000","1720213199.000000000",completed,"0.11",,,,,,,,,,,,,,,
"1720224437.1027","| savedsearch instrumentation.usage.app.page","BEER-PC01","1720224437.724106",0,"1720040400.000000000","1720213199.000000000",0,1720224438,0,0,"1720040400.000000000","1720213199.000000000",completed,"0.16",,,,,,,,,,,,,,,
"1720224445.1028","search index=_introspection sourcetype=splunk_telemetry | spath date | search  date>=2024-07-04 date<=2024-07-05 (visibility= *anonymous* OR visibility= *license* OR visibility= *support*)","BEER-PC01","1720224445.381660",0,"1720224332.000000000","1720224444.000000000",68,1720224445,68,69,"1720224332.000000000","1720224444.000000000",completed,"0.164",,,,,,,,,,,,,,,
"1721865846.1125","| savedsearch instrumentation.deployment.app","BEER-PC01","1721865846.406375",0,"1720126800.000000000","1721854799.000000000",0,1721865846,18,0,"1720126800.000000000","1721854799.000000000",completed,"0.137",,,,,,,,,,,,,,,
"1721865847.1126","| savedsearch instrumentation.topology.deployment.licensing.slave","BEER-PC01","1721865847.381128",0,"1720126800.000000000","1721854799.000000000",0,1721865847,1,0,"1720126800.000000000","1721854799.000000000",completed,"0.08700000000000001",,,,,,,,,,,,,,,
"1721865848.1127","| savedsearch instrumentation.usage.search.report_acceleration","BEER-PC01","1721865848.294393",0,"1720126800.000000000","1721854799.000000000",0,1721865848,0,0,"1720126800.000000000","1721854799.000000000",failed,"0.973",,,,,,,,,,,,,,,
"1721865850.1128","| savedsearch instrumentation.usage.search.searchTelemetry","BEER-PC01","1721865850.148686",0,"1720126800.000000000","1721854799.000000000",229,1721865850,0,229,"1720126800.000000000","1721854799.000000000",failed,"1.089",,,,,,,,,,,,,,,
"1721865852.1129","| savedsearch instrumentation.usage.search.searchtelemetry.sourcetypeUsage","BEER-PC01","1721865852.191696",0,"1720126800.000000000","1721854799.000000000",998,1721865852,0,998,"1720126800.000000000","1721854799.000000000",failed,"0.871",,,,,,,,,,,,,,,
"1721865853.1130","| savedsearch instrumentation.usage.lookups.lookupDefinitions","BEER-PC01","1721865853.992437",0,"1720126800.000000000","1721854799.000000000",0,1721865854,0,0,"1720126800.000000000","1721854799.000000000",failed,"0.896",,,,,,,,,,,,,,,
"1721865855.1131","| savedsearch instrumentation.performance.bundleReplication","BEER-PC01","1721865855.846876",0,"1720126800.000000000","1721854799.000000000",0,1721865856,0,0,"1720126800.000000000","1721854799.000000000",failed,"0.9380000000000001",,,,,,,,,,,,,,,
"1721865857.1132","| savedsearch instrumentation.performance.bundleReplicationCycle","BEER-PC01","1721865857.628496",0,"1720126800.000000000","1721854799.000000000",0,1721865857,0,0,"1720126800.000000000","1721854799.000000000",failed,"0.715",,,,,,,,,,,,,,,
"1721865859.1133","| savedsearch instrumentation.usage.metrics","BEER-PC01","1721865859.243343",0,"1720126800.000000000","1721854799.000000000",0,1721865859,0,0,"1721864959.000000000","2147483647.000000000",completed,"0.085",,,,,,,,,,,,,,,
"1721865860.1134","| savedsearch instrumentation.usage.rollup","BEER-PC01","1721865860.230074",0,"1720126800.000000000","1721854799.000000000",0,1721865860,0,0,"1720126800.000000000","1721854799.000000000",failed,"0.992",,,,,,,,,,,,,,,
"1721865862.1135","| savedsearch instrumentation.usage.kvstore","BEER-PC01","1721865862.123257",0,"1720126800.000000000","1721854799.000000000",0,1721865862,1,0,"1720126800.000000000","1721854799.000000000",completed,"0.147",,,,,,,,,,,,,,,
"1721865863.1136","| savedsearch instrumentation.usage.healthMonitor.currentState","BEER-PC01","1721865863.191188",0,"1720126800.000000000","1721854799.000000000",0,1721865863,1,0,"1720126800.000000000","1721854799.000000000",completed,"0.663",,,,,,,,,,,,,,,
"1721865864.1137","| savedsearch instrumentation.usage.savedSearches.alerts","BEER-PC01","1721865864.830048",0,"1720126800.000000000","1721854799.000000000",0,1721865865,0,0,"1720126800.000000000","1721854799.000000000",failed,"0.897",,,,,,,,,,,,,,,
"1721865866.1138","| savedsearch instrumentation.usage.streamingMetricAlerts","BEER-PC01","1721865866.675180",0,"1720126800.000000000","1721854799.000000000",0,1721865866,0,0,"1720126800.000000000","1721854799.000000000",failed,"0.844",,,,,,,,,,,,,,,
"1721865868.1139","| savedsearch instrumentation.usage.durableSearch","BEER-PC01","1721865868.324601",0,"1720126800.000000000","1721854799.000000000",0,1721865868,0,0,"1720126800.000000000","1721854799.000000000",failed,"0.849",,,,,,,,,,,,,,,
"1721865869.1140","| savedsearch instrumentation.usage.rest","BEER-PC01","1721865869.988174",0,"1720126800.000000000","1721854799.000000000",719,1721865870,4,737,"1720126800.000000000","1721854799.000000000",completed,"0.293",,,,,,,,,,,,,,,
"1721865878.1141","| savedsearch instrumentation.performance.indexing","BEER-PC01","1721865878.578126",0,"1720126800.000000000","1721854799.000000000",3569,1721865878,3,3569,"1720126800.000000000","1721854799.000000000",completed,"0.338",,,,,,,,,,,,,,,
"1721865879.1142","| savedsearch instrumentation.performance.search","BEER-PC01","1721865879.755304",0,"1720126800.000000000","1721854799.000000000",271,1721865880,3,271,"1720126800.000000000","1721854799.000000000",completed,"0.209",,,,,,,,,,,,,,,
"1721865881.1143","| savedsearch instrumentation.usage.search.concurrent","BEER-PC01","1721865881.078942",0,"1720126800.000000000","1721854799.000000000",7,1721865881,2,67,"1720126800.000000000","1721854799.000000000",completed,"0.149",,,,,,,,,,,,,,,
"1721865882.1144","| savedsearch instrumentation.usage.users.active","BEER-PC01","1721865882.038586",0,"1720126800.000000000","1721854799.000000000",0,1721865882,0,915,"1720126800.000000000","1721854799.000000000",completed,"0.139",,,,,,,,,,,,,,,
"1721865882.1145","| savedsearch instrumentation.deployment.node","BEER-PC01","1721865882.988253",0,"1720126800.000000000","1721854799.000000000",238,1721865883,3,238,"1720126800.000000000","1721854799.000000000",completed,"0.457",,,,,,,,,,,,,,,
"1721865884.1146","| savedsearch instrumentation.deployment.index","BEER-PC01","1721865884.415978",0,"1720126800.000000000","1721854799.000000000",0,1721865884,11,0,"1720126800.000000000","1721854799.000000000",completed,"0.753",,,,,,,,,,,,,,,
"1721865886.1147","| savedsearch instrumentation.usage.search.type","BEER-PC01","1721865886.079948",0,"1720126800.000000000","1721854799.000000000",7,1721865886,2,67,"1720126800.000000000","1721854799.000000000",completed,"0.198",,,,,,,,,,,,,,,
"1721865887.1148","| savedsearch instrumentation.licensing.stack","BEER-PC01","1721865887.259008",0,"1720126800.000000000","1721854799.000000000",3,1721865887,3,3,"1720126800.000000000","1721854799.000000000",completed,"0.177",,,,,,,,,,,,,,,
"1721865888.1149","| savedsearch instrumentation.deployment.forwarders","BEER-PC01","1721865888.435280",0,"1720126800.000000000","1721854799.000000000",0,1721865888,0,0,"1720126800.000000000","1721854799.000000000",completed,"0.167",,,,,,,,,,,,,,,
"1721865889.1150","| savedsearch instrumentation.usage.indexing.sourcetype","BEER-PC01","1721865889.373946",0,"1720126800.000000000","1721854799.000000000",18973,1721865889,45,18973,"1720126800.000000000","1721854799.000000000",completed,"0.388",,,,,,,,,,,,,,,
"1721865890.1151","| savedsearch instrumentation.deployment.clustering.indexer","BEER-PC01","1721865890.625742",0,"1720126800.000000000","1721854799.000000000",0,1721865890,1,0,"1720126800.000000000","1721854799.000000000",completed,"0.146",,,,,,,,,,,,,,,
"1721865891.1152","| savedsearch instrumentation.usage.app.page","BEER-PC01","1721865891.584429",0,"1720126800.000000000","1721854799.000000000",0,1721865891,0,0,"1720126800.000000000","1721854799.000000000",completed,"0.14400000000000002",,,,,,,,,,,,,,,
"1721865899.1153","search index=_introspection sourcetype=splunk_telemetry | spath date | search  date>=2024-07-05 date<=2024-07-24 (visibility= *anonymous* OR visibility= *license* OR visibility= *support*)","BEER-PC01","1721865899.070958",0,"1721865784.000000000","1721865898.000000000",87,1721865899,87,88,"1721865784.000000000","1721865898.000000000",completed,"0.17400000000000002",,,,,,,,,,,,,,,
"1723593929.296","| savedsearch instrumentation.deployment.app","BEER-PC01","1723593929.328305",0,"1721768400.000000000","1723582799.000000000",0,1723593929,18,0,"1721768400.000000000","1723582799.000000000",completed,"0.097",,,,,,,,,,,,,,,
"1723593930.297","| savedsearch instrumentation.topology.deployment.licensing.slave","BEER-PC01","1723593930.275066",0,"1721768400.000000000","1723582799.000000000",0,1723593930,1,0,"1721768400.000000000","1723582799.000000000",completed,"0.075",,,,,,,,,,,,,,,
"1723593931.298","| savedsearch instrumentation.usage.search.report_acceleration","BEER-PC01","1723593931.209888",0,"1721768400.000000000","1723582799.000000000",0,1723593931,0,0,"1721768400.000000000","1723582799.000000000",failed,"0.9560000000000001",,,,,,,,,,,,,,,
"1723593933.299","| savedsearch instrumentation.usage.search.searchTelemetry","BEER-PC01","1723593933.031912",0,"1721768400.000000000","1723582799.000000000",250,1723593933,0,250,"1721768400.000000000","1723582799.000000000",failed,"0.913",,,,,,,,,,,,,,,
"1723593934.300","| savedsearch instrumentation.usage.search.searchtelemetry.sourcetypeUsage","BEER-PC01","1723593934.798122",0,"1721768400.000000000","1723582799.000000000",1107,1723593935,0,1107,"1721768400.000000000","1723582799.000000000",failed,"0.842",,,,,,,,,,,,,,,
"1723593936.301","| savedsearch instrumentation.usage.lookups.lookupDefinitions","BEER-PC01","1723593936.366870",0,"1721768400.000000000","1723582799.000000000",0,1723593936,0,0,"1721768400.000000000","1723582799.000000000",failed,"0.875",,,,,,,,,,,,,,,
"1723593938.302","| savedsearch instrumentation.performance.bundleReplication","BEER-PC01","1723593938.222235",0,"1721768400.000000000","1723582799.000000000",0,1723593938,0,0,"1721768400.000000000","1723582799.000000000",failed,"0.879",,,,,,,,,,,,,,,
"1723593940.303","| savedsearch instrumentation.performance.bundleReplicationCycle","BEER-PC01","1723593940.052798",0,"1721768400.000000000","1723582799.000000000",0,1723593940,0,0,"1721768400.000000000","1723582799.000000000",failed,"0.714",,,,,,,,,,,,,,,
"1723593941.304","| savedsearch instrumentation.usage.metrics","BEER-PC01","1723593941.626635",0,"1721768400.000000000","1723582799.000000000",0,1723593941,0,0,"1723593041.000000000","2147483647.000000000",completed,"0.08700000000000001",,,,,,,,,,,,,,,
"1723593942.305","| savedsearch instrumentation.usage.rollup","BEER-PC01","1723593942.512535",0,"1721768400.000000000","1723582799.000000000",0,1723593942,0,0,"1721768400.000000000","1723582799.000000000",failed,"0.976",,,,,,,,,,,,,,,
"1723593944.306","| savedsearch instrumentation.usage.kvstore","BEER-PC01","1723593944.322956",0,"1721768400.000000000","1723582799.000000000",0,1723593944,1,0,"1721768400.000000000","1723582799.000000000",completed,"0.109",,,,,,,,,,,,,,,
"1723593945.307","| savedsearch instrumentation.usage.healthMonitor.currentState","BEER-PC01","1723593945.257455",0,"1721768400.000000000","1723582799.000000000",0,1723593945,1,0,"1721768400.000000000","1723582799.000000000",completed,"0.58",,,,,,,,,,,,,,,
"1723593946.308","| savedsearch instrumentation.usage.savedSearches.alerts","BEER-PC01","1723593946.611913",0,"1721768400.000000000","1723582799.000000000",0,1723593946,0,0,"1721768400.000000000","1723582799.000000000",failed,"0.834",,,,,,,,,,,,,,,
"1723593948.309","| savedsearch instrumentation.usage.streamingMetricAlerts","BEER-PC01","1723593948.242713",0,"1721768400.000000000","1723582799.000000000",0,1723593948,0,0,"1721768400.000000000","1723582799.000000000",failed,"0.8160000000000001",,,,,,,,,,,,,,,
